,Decimal_latitude,Decimal_longitude,StationNumber,station_name,Date/Time,water_temp_c,"Turbid- ity, NTU","Dis- solvedoxygen, mg/L","pH, water,unfltrd field, std units","Salin- ity, water,unfltrd ppth","Total nitro- gen, water,unfltrd mg/L","Ammonia water, fltrd, mg/L as N","Nitrite water, fltrd, mg/L as N","Nitrate water, fltrd, mg/L as N","Phos- phate, water,unfltrd mg/L","Ortho- phos- phate, water, fltrd, mg/L as P","Hard- ness, water,mg/L as CaCO3","Calcium water, fltrd, mg/L","Magnes- ium, water, fltrd, mg/L","Sodium, water, fltrd, mg/L","Chlor- ide, water, fltrd, mg/L","Sulfate water, fltrd, mg/L","Fluor- ide, water, fltrd, mg/L","Copper, water, fltrd, ug/L","Zinc, water, fltrd, ug/L","PCBs, water,unfltrd g/d","Rhod- amine WT, water,unfltrd ug/L","Rn-222, water,unfltrd dpm/L","E coli,definedsubstr. test, water, MPN/ 100 mL","Nitrate water,unfltrd field, mg/L","Inorg. nitro- gen,disslvd calcd, mg/L as N","Ortho- phos- phate,wat flt field, mg/L as P","Turbdty white light,det ang90+/-30corrctd NTRU","Chloro-phyll atrichro -maticmethod,uncorr, ug/L","Chlor- ine, free avail- able,wat unf mg/L","pH, water,unfltrd lab, std units","Ammonia water, fltrd,est. byregres, mg/L as N"
1503,45.95250247,-103.3068466,06354890,"N FORK GRAND R AB BOWMAN-HALEY LK, NR HALEY, ND",07/14 14:00 CDT,22.6,--,4.8,8.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1504,42.4236111,-103.7922222,06454100,"Niobrara River at Agate, Nebr.",07/14 13:15 MDT,23.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1505,42.7397222,-98.2227778,06465500,"Niobrara River near Verdel, Nebr.",07/14 14:15 CDT,25.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1506,46.8897222,-98.6816667,06470000,"JAMES RIVER AT JAMESTOWN, ND",08/10 17:15 CDT,24.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1507,46.35552489,-98.3045433,06470500,"JAMES RIVER AT LAMOURE, ND",07/14 14:15 CDT,21.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1508,41.0235791,-106.824766,06623800,"ENCAMPMENT RIVER AB HOG PARK CR, NR ENCAMPMENT, WY",07/14 13:30 MDT,14.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1509,42.20052277,-104.5382908,06670500,"LARAMIE RIVER NEAR FORT LARAMIE, WY",11/16 12:15 MST,Ssn,--,--,Ssn,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1510,39.41641667,-105.1510556,06707525,"SOUTH PLATTE RIVER ABV STRONTIA SPGS RESERVOIR, CO",07/14 13:00 MDT,15.6,--,8.3,8.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1511,39.66498738,-105.004149,06711565,"SOUTH PLATTE RIVER AT ENGLEWOOD, CO.",07/14 13:15 MDT,21.6,--,8.4,8.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1512,39.81220846,-104.9583129,06714215,"SOUTH PLATTE R AT 64TH AVE. COMMERCE CITY, CO.",07/14 12:45 MDT,22.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1513,39.93244444,-105.3086667,06729470,SOUTH BOULDER CR AT FOREBAY NR ELDORADO SPRINGS CO,07/14 13:00 MDT,10.9,--,9.1,7.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1514,40.3538611,-105.5841389,402114105350101,"BIG THOMPSON BL MORAINE PARK NR ESTES PARK, CO",07/14 13:35 MDT,13.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1515,40.6825,-99.5405556,06768000,"Platte River near Overton, Nebr.",07/14 13:45 CDT,23.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1516,41.32,-96.4038889,06796500,"Platte River near Leshara, Nebr.",07/14 14:00 CDT,25.3,--,8.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1517,41.19797778,-96.3394861,06796550,"Platte River near Venice, Nebr.",07/14 14:15 CDT,25.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1518,41.06225556,-96.3245139,06801000,"Platte River near Ashland, Nebr",09/16 19:00 CDT,--,--,10.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1519,41.01497778,-96.1575,06805500,"Platte River at Louisville, Nebr",07/14 14:15 CDT,26.3,--,7.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1520,41.05166667,-96.3386111,06805000,"Salt Creek near Ashland, Nebr.",07/14 13:45 CDT,24.8,--,5.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1521,41.7786111,-100.5252778,06775900,"Dismal River near Thedford, Nebr.",07/14 14:45 CDT,20.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1522,41.2933333,-96.2838889,06800500,"Elkhorn River at Waterloo, Nebr.",07/14 14:15 CDT,26.0,--,7.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1523,42.48619444,-96.4130833,06486000,"Missouri River at Sioux City, IA",07/14 14:00 CDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1524,42.0078333,-96.2429167,06601200,"Missouri River at Decatur, NE",07/14 14:00 CDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1525,43.46991667,-95.1243333,06604000,"Spirit Lake near Orleans, IA",11/15 11:15 CST,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1526,43.37841667,-95.1812222,06604200,"West Okoboji Lake at Lakeside Lab near Milford, IA",07/14 13:45 CDT,23.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1527,41.25905556,-95.92325,06610000,"Missouri River at Omaha, NE",07/14 14:00 CDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1528,41.18916667,-95.8625,06610505,"Missouri River near Council Bluffs, IA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,40.68180556,-95.8470833,06807000,"Missouri River at Nebraska City, NE",07/14 14:00 CDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1530,40.87327778,-95.5814444,06808500,"West Nishnabotna River at Randolph, IA",07/14 14:00 CDT,25.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1531,40.05205556,-95.42175,06813500,"Missouri River at Rulo, NE",07/14 14:30 CDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1532,40.7432222,-95.0145278,06817000,"Nodaway River at Clarinda, IA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,39.75325,-94.8568333,06818000,"Missouri River at St. Joseph, MO",07/14 14:00 CDT,27.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1534,40.4311111,-94.7722222,06819550,"Mozingo Creek near Pickering, MO",07/14 14:15 CDT,25.3,--,8.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1535,39.3555515,-97.1275203,06856600,"REPUBLICAN R AT CLAY CENTER, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,39.21636389,-97.0049917,391259097001800,"MILFORD LAKE NEAR WAKEFIELD, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,38.90638906,-97.1177952,06877600,"SMOKY HILL R AT ENTERPRISE, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,39.0902755,-96.7133394,06879150,"KANSAS R NR OGDEN, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,39.102075,-96.5946889,06879650,"KINGS C NR MANHATTAN, KS",07/14 14:45 CDT,26.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1540,39.19833014,-96.3055532,06887500,"KANSAS R AT WAMEGO, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,39.07194435,-95.7163715,06888990,"KANSAS R AB TOPEKA WEIR AT TOPEKA, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,39.6095472,-95.9760556,06889110,"SOLDIER CREEK NR CORNING, KS",07/14 14:30 CDT,22.4,--,6.7,8.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1543,39.4631449,-95.9505944,06889160,"SOLDIER C NR CIRCLEVILLE, KS",07/14 14:30 CDT,26.1,--,6.6,8.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1544,38.9833375,-94.9646893,06892350,"KANSAS R AT DESOTO, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,38.95666667,-94.9736111,06892360,"KILL C AT 95TH ST NR DESOTO, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,38.97805556,-94.9227778,06892495,"CEDAR C NR DESOTO, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,39.0461111,-94.7894444,06892518,"KANSAS R NR LAKE QUIVIRA, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,39.0440833,-94.6560139,06892900,"TURKEY CREEK AT MISSION, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,39.2372186,-96.5713918,06887000,"BIG BLUE R NR MANHATTAN, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,40.45444444,-93.2863889,06899900,"Medicine Creek at Lucerne, MO",07/14 14:00 CDT,31.7,--,10.8,7.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1551,40.0266111,-93.4362222,06900050,"Medicine Creek near Laredo, MO",07/14 14:30 CDT,27.4,--,8.4,8.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1552,39.89594444,-93.2365278,06901500,"Locust Creek near Linneus, MO",07/14 14:15 CDT,34.8,--,9.9,Eqp,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1553,39.64002778,-93.2736944,06902000,"Grand River near Sumner, MO",12/11 14:45 CST,3.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1554,38.75334168,-94.977188,06914950,"BIG BULL C NR EDGERTON, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,38.7675084,-94.8794073,06914990,"L BULL C NR SPRING HILL, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,38.00388889,-93.9947222,06918250,"Osage River at Taberville, MO",07/14 11:00 CDT,37.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1557,38.23253889,-92.4586111,06926080,"Osage River at Tuscumbia, MO",07/14 14:00 CDT,23.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1558,38.27777778,-92.2333333,06926290,"Tavern Creek below St. Elizabeth, MO",07/14 14:15 CDT,29.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1559,39.15169444,-94.4940556,06893060,"Missouri River at Randolph, MO",07/14 13:45 CDT,28.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1560,38.8422222,-94.6122222,06893100,"BLUE R AT KENNETH RD, OVERLAND PARK, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,38.9383333,-94.6077778,06893390,"INDIAN C AT STATE LINE RD, LEAWOOD, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,39.11194444,-94.4722222,06893620,"Rock Creek at Kentucky Road in Independence, MO",07/12 17:30 CDT,Mnt,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1563,39.0173611,-94.3872778,06893820,Little Blue R. at Lees Summit Rd in Independence,07/14 14:15 CDT,29.1,--,6.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1564,39.02556175,-94.3438385,06893890,"East Fork Little Blue River near Blue Springs, MO",06/10 12:00 CDT,23.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1565,39.08416667,-94.3372222,06893970,"Spring Branch Ck at Holke Rd in Independence, MO",09/04 12:45 CDT,23.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1566,39.1005609,-94.3005038,06894000,"Little Blue River near Lake City, MO",07/14 14:30 CDT,29.0,--,7.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1567,39.1336111,-94.0638889,06894650,"Missouri River at Napoleon, MO",07/14 14:45 CDT,28.6,--,6.9,8.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1568,39.0338222,-94.60745,390202094362700,"BRUSH CREEK AT STATE LINE RD, KANSAS CITY, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,39.2222512,-92.848798,06906500,"Missouri River at Glasgow, MO",07/14 14:30 CDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1570,38.70980556,-91.4385,06934500,"Missouri River at Hermann, MO",07/14 14:15 CDT,28.8,--,6.5,8.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1571,36.0449333,-94.1494333,07048493,"Town Br. at S Morningside at Fayetteville, AR",07/14 14:15 CDT,26.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1572,36.0432583,-94.1360222,07048495,"Town Branch at Armstrong St. at Fayetteville, AR",05/25 09:15 CDT,19.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1573,36.05388889,-94.0830556,07048550,"West Fork White River east of Fayetteville, AR",07/14 14:30 CDT,26.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1574,36.07305556,-94.0811111,07048600,"White River near Fayetteville, AR",07/14 14:00 CDT,28.9,--,5.8,6.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1575,36.2,-93.855,07049000,"War Eagle Creek near Hindsville, AR",07/14 14:00 CDT,25.6,--,5.9,7.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1576,36.26757447,-93.9432535,07049050,"War Eagle Creek at War Eagle, AR",04/26 12:45 CDT,--,--,9.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1577,36.4208333,-93.8472222,07049691,White River at Beaver Dam near Eureka Springs,07/14 14:00 CDT,9.3,--,8.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1578,36.5950631,-93.3090721,07053450,"White River bl Table Rock Dam near Branson, MO",07/14 14:15 CDT,10.8,--,5.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1579,36.6173333,-93.24275,07053600,"Lake Taneycomo at School of the Ozarks, MO",07/14 14:30 CDT,12.0,--,6.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1580,36.365,-92.575,07054501,White River at Bull Shoals Dam near Flippin,07/14 14:00 CDT,11.7,--,8.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1581,36.3622222,-92.5863889,07054502,White River below Bull Shoals Dam at Bull Shoals,07/14 14:00 CDT,12.1,--,9.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1582,36.3436111,-92.5741667,07054527,White River below Bull Shoals Dam near Fairview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,36.11666667,-92.1430556,07060500,"White River at Calico Rock, AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,35.99166667,-92.2138889,07060710,"North Sylamore Creek near Fifty Six, AR",07/14 14:00 CDT,26.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1585,35.93888889,-93.405,07055646,"Buffalo River near Boxley, AR",07/14 14:30 CDT,26.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1586,36.24923449,-92.2384887,07060000,"North Fork Riv US of Dry Ck bl Norfork Dam, AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,37.55255556,-90.8424444,07061270,"East Fork Black River near Lesterville, MO",07/14 14:00 CDT,28.6,--,9.9,8.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1588,37.4936111,-90.8383333,07061290,E. Fk. Black R. bl Lower Taum Sauk Reservoir,07/14 14:00 CDT,28.5,--,5.2,7.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1589,37.05652778,-91.6680278,07065200,"Jacks Fork near Mountain View, MO",07/14 13:45 CDT,25.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1590,36.1111111,-91.4494444,07074000,"Strawberry River near Poughkeepsie, AR",07/14 14:00 CDT,27.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1591,35.65666667,-92.2927778,07075000,"Middle Fork of Little Red River at Shirley, AR",07/14 14:00 CDT,30.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1592,35.5697222,-92.6219444,07075270,"South Fork of Little Red River near Scotland, AR",07/14 14:15 CDT,27.8,--,6.2,7.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1593,35.58694444,-92.4513889,07075300,"South Fork of Little Red River at Clinton, AR",07/14 14:00 CDT,Dis,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1594,35.5172222,-91.9972222,07076000,Little Red River near Heber Springs,07/14 14:00 CDT,12.7,--,8.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1595,35.43805556,-91.7458333,07076517,"Little Red River near Dewey, AR",07/14 13:45 CDT,13.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1596,39.17221259,-106.3891926,07083000,"HALFMOON CREEK NEAR MALTA, CO",07/14 13:30 MDT,12.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1597,39.04277116,-106.2658553,07086000,"ARKANSAS RIVER AT GRANITE, CO.",07/14 12:45 MDT,15.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1598,38.43388674,-105.2572128,07096000,"ARKANSAS RIVER AT CANON CITY, CO.",07/14 13:15 MDT,20.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1599,38.38833418,-105.0160961,07097000,"ARKANSAS RIVER AT PORTLAND, CO.",07/14 13:30 MDT,22.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1600,38.2716694,-104.718033,07099400,"ARKANSAS RIVER ABOVE PUEBLO, CO",07/14 13:15 MDT,16.7,--,5.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1601,38.25361396,-104.6060854,07099969,"ARKANSAS R. AT ST CHARLES MESA DIVER. AT PUEBLO,CO",07/14 12:45 MDT,19.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1602,38.253275,-104.6028778,07099971,"ARKANSAS RIVER BELOW MOFFAT STREET AT PUEBLO, CO",07/14 13:15 MDT,20.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1603,38.24805799,-104.3991356,07109500,"ARKANSAS RIVER NEAR AVONDALE, CO.",07/14 13:30 MDT,22.9,--,7.1,8.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1604,38.2201111,-104.5359722,381312104321001,BESSEMER DITCH AT ST. CHARLES WD NEAR PUEBLO CO,07/14 12:45 MDT,20.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1605,38.752495,-104.7624723,07105780,"B DITCH DRAIN NEAR SECURITY, CO.",07/14 13:00 MDT,19.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1606,38.7297222,-104.7676389,07105815,"CLOVER DITCH DRAIN AT QUINN ST NR WIDEFIELD, CO",07/14 13:00 MDT,20.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1607,38.71860726,-104.729139,07105820,"CLOVER DITCH DRAIN NEAR WIDEFIELD, CO.",07/14 13:00 MDT,26.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1608,38.6016647,-104.6702503,07106000,"FOUNTAIN CREEK NEAR FOUNTAIN, CO.",07/14 13:00 MDT,26.5,--,6.8,8.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1609,38.2877801,-104.6010849,07106500,"FOUNTAIN CREEK AT PUEBLO, CO.",07/14 13:15 MDT,Fld,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1610,38.85666667,-104.9283333,385124104554201,SC01406706DCA NR IRON SP,04/01 06:22 MDT,11.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1611,38.85777778,-104.9130556,385128104544701,SC01406705DBC MANSIONS SPRING,09/29 12:00 MDT,19.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1612,38.8586111,-104.9116667,385131104544201,SC01406705DB SEVEN MINUTE SPRING,08/21 11:00 MDT,20.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1613,38.85888889,-104.9194444,385132104551001,SC01406705CBA STRATTON SPRING,04/01 06:55 MDT,14.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1614,38.85944444,-104.9183333,385134104550601,SC01406705CBA NR WHEELER SP,07/25 12:05 MDT,16.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1615,38.86527778,-104.9175,385155104550302,SC01406705BAC WILLIAMS CANYON SHALLOW,07/25 10:10 MDT,9.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1616,38.12583934,-103.9119006,07119700,"ARKANSAS RIVER AT CATLIN DAM, NEAR FOWLER, CO.",07/14 13:15 MDT,25.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1617,38.06528559,-103.6860593,07120500,"ARKANSAS RIVER NEAR ROCKY FORD, CO.",07/14 13:15 MDT,26.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1618,38.0808399,-103.2196523,07124000,"ARKANSAS RIVER AT LAS ANIMAS, CO.",07/14 12:45 MDT,26.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1619,38.06639635,-102.9324228,07130500,"ARKANSAS RIVER BELOW JOHN MARTIN RESERVOIR, CO.",07/14 13:00 MDT,27.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1620,37.3564059,-103.9002383,07126300,"PURGATOIRE RIVER NEAR THATCHER, CO.",07/14 13:30 MDT,24.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
